area,low,high,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,label
0.170265102,1.368608054,1.81422589,94,6,0,0,0,0,0,0,0,0,87,12,1,0,0,0,0,0,0,0,1
0.120466082,1.364035959,1.868525746,94,5,0,0,1,0,0,0,0,0,83,16,0,0,0,1,0,0,0,0,1
0.046061499,1.237680431,2.065129266,96,4,0,0,0,0,0,0,0,0,83,16,1,0,0,0,0,0,0,0,1
0.041844577,1.720082649,1.584633817,85,15,0,0,0,0,0,0,0,0,92,6,2,0,0,0,0,0,0,0,1
0.087263549,1.715826895,1.542943037,89,10,1,0,0,0,0,0,0,0,92,8,0,0,0,0,0,0,0,0,1
0.07736988,1.830237067,1.435847331,86,14,0,0,0,0,0,0,0,0,96,4,0,0,0,0,0,0,0,0,1
0.115425795,1.52008294,1.707862046,90,10,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,0,0,0,1
0.131387779,1.453429866,1.758235861,94,4,0,2,0,0,0,0,0,0,92,6,0,1,1,0,0,0,0,0,1
0.1533012,1.290513287,1.898979831,95,5,0,0,0,0,0,0,0,0,86,12,2,0,0,0,0,0,0,0,1
0.168098272,1.702910091,1.470600307,86,13,1,0,0,0,0,0,0,0,91,9,0,0,0,0,0,0,0,0,1
0.21357731,1.57564658,1.552262292,96,4,0,0,0,0,0,0,0,0,96,4,0,0,0,0,0,0,0,0,1
0.26873895,1.465444428,1.607061905,94,5,1,0,0,0,0,0,0,0,90,10,0,0,0,0,0,0,0,0,1
0.139657561,1.609449,1.591639169,86,14,0,0,0,0,0,0,0,0,93,7,0,0,0,0,0,0,0,0,1
0.129455688,1.649964232,1.561305647,89,11,0,0,0,0,0,0,0,0,93,7,0,0,0,0,0,0,0,0,1
0.235934092,1.417613891,1.686706324,98,2,0,0,0,0,0,0,0,0,89,11,0,0,0,0,0,0,0,0,1
0.080195609,1.566649563,1.690874915,90,10,0,0,0,0,0,0,0,0,86,14,0,0,0,0,0,0,0,0,1
0.252509608,1.425409418,1.659760764,92,6,2,0,0,0,0,0,0,0,89,10,1,0,0,0,0,0,0,0,1
0.226673068,1.508065225,1.602865021,94,6,0,0,0,0,0,0,0,0,87,13,0,0,0,0,0,0,0,0,1
0.093705617,1.856588133,1.38705031,84,11,3,1,1,0,0,0,0,0,89,8,3,0,0,0,0,0,0,0,1
0.078231641,1.621525796,1.637560611,86,14,0,0,0,0,0,0,0,0,86,14,0,0,0,0,0,0,0,0,1
0.204503952,1.358944566,1.772508257,96,4,0,0,0,0,0,0,0,0,89,11,0,0,0,0,0,0,0,0,1
0.092438514,1.708242129,1.535272577,89,11,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,0,0,0,1
0.124768914,1.393300001,1.817737081,93,7,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,0,1
0.526295364,1.448217134,1.360232033,94,6,0,0,0,0,0,0,0,0,94,6,0,0,0,0,0,0,0,0,1
0.096449645,1.656749859,1.58135488,89,7,4,0,0,0,0,0,0,0,91,5,3,1,0,0,0,0,0,0,1
0.054530042,1.090007777,2.189574458,100,0,0,0,0,0,0,0,0,0,72,27,1,0,0,0,0,0,0,0,1
0.262533747,1.23235374,1.836542132,99,1,0,0,0,0,0,0,0,0,85,15,0,0,0,0,0,0,0,0,1
0.272423935,1.19732571,1.861129979,99,1,0,0,0,0,0,0,0,0,87,12,1,0,0,0,0,0,0,0,1
0.094719688,1.638647537,1.597405077,90,10,0,0,0,0,0,0,0,0,93,7,0,0,0,0,0,0,0,0,1
0.09383754,1.679600976,1.557117839,85,15,0,0,0,0,0,0,0,0,95,5,0,0,0,0,0,0,0,0,1
0.077290468,1.421421174,1.831661144,95,3,2,0,0,0,0,0,0,0,82,18,0,0,0,0,0,0,0,0,1
0.145036327,1.586539492,1.592826573,95,1,1,3,0,0,0,0,0,0,88,10,2,0,0,0,0,0,0,0,1
0.097675958,1.775869782,1.450550841,86,14,0,0,0,0,0,0,0,0,95,5,0,0,0,0,0,0,0,0,1
0.063870903,1.340649498,1.918692863,95,5,0,0,0,0,0,0,0,0,84,16,0,0,0,0,0,0,0,0,1
0.174517682,1.578402766,1.569897965,88,11,1,0,0,0,0,0,0,0,90,10,0,0,0,0,0,0,0,0,1
0.09035684,1.412321391,1.819427315,90,7,3,0,0,0,0,0,0,0,91,4,2,3,0,0,0,0,0,0,1
0.087752688,1.691413594,1.542672279,88,12,0,0,0,0,0,0,0,0,93,7,0,0,0,0,0,0,0,0,1
0.298506426,1.510051449,1.512972632,94,4,1,1,0,0,0,0,0,0,91,9,0,0,0,0,0,0,0,0,1
0.132913384,1.632512553,1.555818681,93,7,0,0,0,0,0,0,0,0,89,11,0,0,0,0,0,0,0,0,1
0.044213976,1.668467722,1.607883698,82,18,0,0,0,0,0,0,0,0,91,9,0,0,0,0,0,0,0,0,1
0.125793831,1.424828805,1.769732691,94,3,2,1,0,0,0,0,0,0,87,11,2,0,0,0,0,0,0,0,1
0.0749363,1.375364287,1.86934235,89,11,0,0,0,0,0,0,0,0,85,13,1,1,0,0,0,0,0,0,1
0.135094842,1.568581241,1.615901445,92,6,1,0,1,0,0,0,0,0,89,6,5,0,0,0,0,0,0,0,1
0.073990327,1.251011066,1.994093924,98,2,0,0,0,0,0,0,0,0,85,15,0,0,0,0,0,0,0,0,1
0.095854549,1.798347035,1.424510975,86,14,0,0,0,0,0,0,0,0,91,9,0,0,0,0,0,0,0,0,1
0.029685385,1.992732742,1.296259403,81,18,1,0,0,0,0,0,0,0,95,5,0,0,0,0,0,0,0,0,1
0.145927409,1.290830348,1.881687283,96,4,0,0,0,0,0,0,0,0,81,19,0,0,0,0,0,0,0,0,1
0.139254565,1.778226667,1.400183061,85,15,0,0,0,0,0,0,0,0,94,6,0,0,0,0,0,0,0,0,1
0.118153975,1.600468811,1.598827409,93,4,1,1,1,0,0,0,0,0,91,6,3,0,0,0,0,0,0,0,1
0.119607644,1.349227226,1.847748693,97,3,0,0,0,0,0,0,0,0,84,16,0,0,0,0,0,0,0,0,1
0.170851066,1.367201087,1.777391252,94,6,0,0,0,0,0,0,0,0,88,12,0,0,0,0,0,0,0,0,1
0.113402798,1.497399777,1.704610857,93,7,0,0,0,0,0,0,0,0,83,17,0,0,0,0,0,0,0,0,1
0.081709848,1.637019187,1.594982562,89,11,0,0,0,0,0,0,0,0,86,14,0,0,0,0,0,0,0,0,1
0.097565541,1.491394961,1.724084239,94,6,0,0,0,0,0,0,0,0,92,8,0,0,0,0,0,0,0,0,1
0.230108567,1.412477794,1.67017474,96,1,0,1,0,1,0,0,1,0,96,1,1,0,0,0,1,0,0,1,1
0.146406055,1.376980332,1.788516186,95,5,0,0,0,0,0,0,0,0,84,16,0,0,0,0,0,0,0,0,1
0.106849254,1.423362545,1.781150167,94,6,0,0,0,0,0,0,0,0,89,11,0,0,0,0,0,0,0,0,1
0.15944648,1.420171431,1.730826978,96,4,0,0,0,0,0,0,0,0,87,13,0,0,0,0,0,0,0,0,1
0.074312649,1.180656695,2.054808661,98,2,0,0,0,0,0,0,0,0,79,19,2,0,0,0,0,0,0,0,1
0.174352947,1.632912707,1.501229457,93,5,0,0,0,2,0,0,0,0,91,7,2,0,0,0,0,0,0,0,1
0.127905164,1.563884631,1.61656323,95,3,0,0,1,1,0,0,0,0,86,13,1,0,0,0,0,0,0,0,1
0.157419362,1.475400722,1.674663663,95,5,0,0,0,0,0,0,0,0,87,13,0,0,0,0,0,0,0,0,1
0.107828168,1.538722256,1.658900252,91,9,0,0,0,0,0,0,0,0,92,8,0,0,0,0,0,0,0,0,1
0.107165636,1.52442443,1.672017198,90,10,0,0,0,0,0,0,0,0,85,15,0,0,0,0,0,0,0,0,1
0.040635779,1.333180198,1.929785052,92,8,0,0,0,0,0,0,0,0,81,19,0,0,0,0,0,0,0,0,1
0.129528621,1.639574528,1.533356643,92,8,0,0,0,0,0,0,0,0,92,8,0,0,0,0,0,0,0,0,1
0.167039445,1.418852965,1.716397895,92,8,0,0,0,0,0,0,0,0,85,15,0,0,0,0,0,0,0,0,1
0.114026303,1.715971272,1.469938538,91,9,0,0,0,0,0,0,0,0,92,8,0,0,0,0,0,0,0,0,1
0.084880545,1.46879633,1.745442613,92,8,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,0,0,0,1
0.166124175,1.503937077,1.628514586,91,8,1,0,0,0,0,0,0,0,91,9,0,0,0,0,0,0,0,0,1
0.158078264,1.375691649,1.763578305,95,1,2,0,2,0,0,0,0,0,94,2,0,1,3,0,0,0,0,0,1
0.075883393,1.455763199,1.764843568,97,3,0,0,0,0,0,0,0,0,87,12,1,0,0,0,0,0,0,0,1
0.184318402,1.234170437,1.876514408,97,3,0,0,0,0,0,0,0,0,81,19,0,0,0,0,0,0,0,0,1
0.308291094,1.563496389,1.422902049,92,8,0,0,0,0,0,0,0,0,91,9,0,0,0,0,0,0,0,0,1
0.103349803,1.299850684,1.890803733,94,4,2,0,0,0,0,0,0,0,84,12,3,1,0,0,0,0,0,0,1
0.261095451,1.375312985,1.657112861,93,5,2,0,0,0,0,0,0,0,88,10,2,0,0,0,0,0,0,0,1
0.25228526,1.513665563,1.527166681,91,4,5,0,0,0,0,0,0,0,94,4,2,0,0,0,0,0,0,0,1
0.151210922,1.437268226,1.703864288,96,4,0,0,0,0,0,0,0,0,88,12,0,0,0,0,0,0,0,0,1
0.229323035,1.327035464,1.735964589,94,6,0,0,0,0,0,0,0,0,85,15,0,0,0,0,0,0,0,0,1
0.103570832,1.852972212,1.334849067,85,13,1,1,0,0,0,0,0,0,96,4,0,0,0,0,0,0,0,0,1
0.055253365,1.57679062,1.658770194,92,8,0,0,0,0,0,0,0,0,86,14,0,0,0,0,0,0,0,0,1
0.064211656,1.79198932,1.433498091,86,12,2,0,0,0,0,0,0,0,92,8,0,0,0,0,0,0,0,0,1
0.084170937,1.36403232,1.841211208,94,2,3,1,0,0,0,0,0,0,89,9,2,0,0,0,0,0,0,0,1
0.109229156,1.519493499,1.660471429,90,10,0,0,0,0,0,0,0,0,89,10,1,0,0,0,0,0,0,0,1
0.136825137,1.287149424,1.864464518,94,6,0,0,0,0,0,0,0,0,85,15,0,0,0,0,0,0,0,0,1
0.137521124,1.367290824,1.780833956,92,8,0,0,0,0,0,0,0,0,89,11,0,0,0,0,0,0,0,0,1
0.103263121,1.587006166,1.595214134,92,8,0,0,0,0,0,0,0,0,88,12,0,0,0,0,0,0,0,0,1
0.125535345,1.481903922,1.677642169,95,3,1,1,0,0,0,0,0,0,89,10,1,0,0,0,0,0,0,0,1
0.033786017,1.548298669,1.702214507,88,12,0,0,0,0,0,0,0,0,83,17,0,0,0,0,0,0,0,0,1
0.190589079,1.470397162,1.622717988,92,6,2,0,0,0,0,0,0,0,92,4,2,2,0,0,0,0,0,0,1
0.107311808,1.797730752,1.378569978,85,15,0,0,0,0,0,0,0,0,95,5,0,0,0,0,0,0,0,0,1
0.095601185,1.39253742,1.794186479,94,6,0,0,0,0,0,0,0,0,85,15,0,0,0,0,0,0,0,0,1
0.224334848,1.293023807,1.764554316,96,4,0,0,0,0,0,0,0,0,84,16,0,0,0,0,0,0,0,0,1
0.147643659,1.409415246,1.724455109,94,6,0,0,0,0,0,0,0,0,85,15,0,0,0,0,0,0,0,0,1
0.172168057,1.345387439,1.762873361,92,7,1,0,0,0,0,0,0,0,89,9,2,0,0,0,0,0,0,0,1
0.329656318,1.47067322,1.479622347,92,6,2,0,0,0,0,0,0,0,92,6,2,0,0,0,0,0,0,0,1
0.078884464,1.486730271,1.714208658,90,10,0,0,0,0,0,0,0,0,88,12,0,0,0,0,0,0,0,0,1
0.094339987,1.639231646,1.54503114,95,5,0,0,0,0,0,0,0,0,93,7,0,0,0,0,0,0,0,0,1
0.117728443,1.612829356,1.547147499,91,9,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,0,0,0,1
0.263066381,1.383558142,1.630315226,95,5,0,0,0,0,0,0,0,0,93,7,0,0,0,0,0,0,0,0,1
0.111268648,1.650435744,1.515233113,95,4,0,0,0,0,0,0,0,0,96,3,0,0,0,1,0,0,0,0,1
0.099068139,1.554780123,1.621842208,93,5,2,0,0,0,0,0,0,0,91,9,0,0,0,0,0,0,0,0,1
0.097533494,1.647405023,1.530412184,90,8,2,0,0,0,0,0,0,0,87,12,1,0,0,0,0,0,0,0,1
0.217919833,1.510559467,1.545042155,93,7,0,0,0,0,0,0,0,0,91,9,0,0,0,0,0,0,0,0,1
0.133826458,1.484060392,1.655407396,92,8,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,0,0,0,1
0.097615322,1.713878888,1.461689252,84,16,0,0,0,0,0,0,0,0,92,8,0,0,0,0,0,0,0,0,1
0.07790342,1.313837086,1.880705471,94,5,1,0,0,0,0,0,0,0,84,15,0,1,0,0,0,0,0,0,1
0.135317065,1.213267894,1.923234346,93,7,0,0,0,0,0,0,0,0,82,18,0,0,0,0,0,0,0,0,1
0.128818586,1.751419043,1.390688571,95,1,0,3,1,0,0,0,0,0,96,2,2,0,0,0,0,0,0,0,1
0.162445929,1.284615519,1.822676207,96,4,0,0,0,0,0,0,0,0,87,13,0,0,0,0,0,0,0,0,1
0.215870922,1.19585429,1.85304999,95,5,0,0,0,0,0,0,0,0,89,9,1,0,1,0,0,0,0,0,1
0.151125925,1.693952594,1.419552378,88,12,0,0,0,0,0,0,0,0,96,4,0,0,0,0,0,0,0,0,1
0.129309079,1.247318779,1.887731285,96,4,0,0,0,0,0,0,0,0,83,17,0,0,0,0,0,0,0,0,1
0.12725885,1.342017852,1.794293836,92,8,0,0,0,0,0,0,0,0,87,13,0,0,0,0,0,0,0,0,1
0.050170038,1.711156248,1.502157995,93,4,3,0,0,0,0,0,0,0,90,9,1,0,0,0,0,0,0,0,1
0.156933421,1.542666037,1.56279615,90,10,0,0,0,0,0,0,0,0,92,8,0,0,0,0,0,0,0,0,1
0.138649662,1.484282749,1.639171681,94,6,0,0,0,0,0,0,0,0,87,13,0,0,0,0,0,0,0,0,1
0.147762202,1.342978401,1.770711146,93,7,0,0,0,0,0,0,0,0,87,12,1,0,0,0,0,0,0,0,1
0.079158637,1.655275357,1.526214993,87,13,0,0,0,0,0,0,0,0,91,7,2,0,0,0,0,0,0,0,1
0.372629709,1.289840014,1.596265967,94,6,0,0,0,0,0,0,0,0,88,10,2,0,0,0,0,0,0,0,1
0.177980046,1.194780789,1.885535452,97,3,0,0,0,0,0,0,0,0,82,18,0,0,0,0,0,0,0,0,1
0.145346855,1.374092575,1.738177566,97,3,0,0,0,0,0,0,0,0,88,12,0,0,0,0,0,0,0,0,1
0.056887603,1.588719815,1.611381987,90,10,0,0,0,0,0,0,0,0,85,15,0,0,0,0,0,0,0,0,1
0.050358623,1.666923202,1.539393047,88,12,0,0,0,0,0,0,0,0,94,6,0,0,0,0,0,0,0,0,1
0.080843002,1.845680231,1.329502423,86,11,2,1,0,0,0,0,0,0,92,8,0,0,0,0,0,0,0,0,1
0.594726294,1.458633291,1.202043846,92,2,4,0,1,1,0,0,0,0,93,4,2,1,0,0,0,0,0,0,1
0.11969306,1.692021234,1.442589676,91,8,1,0,0,0,0,0,0,0,92,8,0,0,0,0,0,0,0,0,1
0.176720422,1.303757767,1.772751111,96,4,0,0,0,0,0,0,0,0,87,13,0,0,0,0,0,0,0,0,1
0.206155149,1.438877943,1.606700778,92,6,0,1,1,0,0,0,0,0,86,11,3,0,0,0,0,0,0,0,1
0.063508548,1.476521888,1.711011786,91,9,0,0,0,0,0,0,0,0,88,12,0,0,0,0,0,0,0,0,1
0.085888681,1.740745116,1.424041736,88,12,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,0,0,0,1
0.172364826,1.491541371,1.586206188,88,12,0,0,0,0,0,0,0,0,91,9,0,0,0,0,0,0,0,0,1
0.086263216,1.741372853,1.421314072,90,10,0,0,0,0,0,0,0,0,93,7,0,0,0,0,0,0,0,0,1
0.115075295,1.47434947,1.659212448,94,3,2,1,0,0,0,0,0,0,90,9,1,0,0,0,0,0,0,0,1
0.40343687,1.377805266,1.467359418,95,5,0,0,0,0,0,0,0,0,95,5,0,0,0,0,0,0,0,0,1
0.152099843,1.350717177,1.745029915,97,3,0,0,0,0,0,0,0,0,87,12,1,0,0,0,0,0,0,0,1
0.155408039,1.583267161,1.508107935,90,10,0,0,0,0,0,0,0,0,93,7,0,0,0,0,0,0,0,0,1
0.120117321,1.61153008,1.514652182,92,8,0,0,0,0,0,0,0,0,92,8,0,0,0,0,0,0,0,0,1
0.177860501,1.391332037,1.676509074,95,4,1,0,0,0,0,0,0,0,91,7,2,0,0,0,0,0,0,0,1
0.054402654,1.865320231,1.32575859,87,11,2,0,0,0,0,0,0,0,92,8,0,0,0,0,0,0,0,0,1
0.158670413,1.557812497,1.528969247,92,8,0,0,0,0,0,0,0,0,95,5,0,0,0,0,0,0,0,0,1
0.267273393,1.38965896,1.587816816,93,7,0,0,0,0,0,0,0,0,91,9,0,0,0,0,0,0,0,0,1
0.093163963,1.75470566,1.39604062,87,12,1,0,0,0,0,0,0,0,95,5,0,0,0,0,0,0,0,0,1
0.180957477,1.407127415,1.654355667,91,8,1,0,0,0,0,0,0,0,89,10,1,0,0,0,0,0,0,0,1
0.180952055,1.290175956,1.771062443,96,4,0,0,0,0,0,0,0,0,87,13,0,0,0,0,0,0,0,0,1
0.094578127,1.634461383,1.513093142,87,11,2,0,0,0,0,0,0,0,91,9,0,0,0,0,0,0,0,0,1
0.301544349,1.515553372,1.424058849,91,9,0,0,0,0,0,0,0,0,92,8,0,0,0,0,0,0,0,0,1
0.204298398,1.466390518,1.570290721,92,6,1,1,0,0,0,0,0,0,92,6,1,1,0,0,0,0,0,0,1
0.14529957,1.368773559,1.726631211,93,7,0,0,0,0,0,0,0,0,83,17,0,0,0,0,0,0,0,0,1
0.098991284,1.641864421,1.49963814,86,14,0,0,0,0,0,0,0,0,95,5,0,0,0,0,0,0,0,0,1
0.159877742,1.273072702,1.807532243,96,4,0,0,0,0,0,0,0,0,83,16,1,0,0,0,0,0,0,0,1
0.134830411,1.241188415,1.864426896,95,5,0,0,0,0,0,0,0,0,84,14,2,0,0,0,0,0,0,0,1
0.197545899,1.452961055,1.589192552,95,5,0,0,0,0,0,0,0,0,93,7,0,0,0,0,0,0,0,0,1
0.064136558,1.505935878,1.668892268,95,3,0,2,0,0,0,0,0,0,89,9,0,2,0,0,0,0,0,0,1
0.274358688,1.314566636,1.649861444,95,5,0,0,0,0,0,0,0,0,89,11,0,0,0,0,0,0,0,0,1
0.139502654,1.393219053,1.705656714,95,4,1,0,0,0,0,0,0,0,88,11,1,0,0,0,0,0,0,0,1
0.045049958,1.578264217,1.614208969,89,10,1,0,0,0,0,0,0,0,92,7,1,0,0,0,0,0,0,0,1
0.120975558,1.56883432,1.547301446,94,4,0,1,1,0,0,0,0,0,94,3,3,0,0,0,0,0,0,0,1
0.075894738,1.554423988,1.606138915,83,16,1,0,0,0,0,0,0,0,88,10,2,0,0,0,0,0,0,0,1
0.135881601,1.439677032,1.660744723,93,7,0,0,0,0,0,0,0,0,91,9,0,0,0,0,0,0,0,0,1
0.139320977,1.333395581,1.763448882,95,5,0,0,0,0,0,0,0,0,85,15,0,0,0,0,0,0,0,0,1
0.1416524,1.489550522,1.604812645,94,6,0,0,0,0,0,0,0,0,92,6,2,0,0,0,0,0,0,0,1
0.043951241,1.030452075,2.161451851,100,0,0,0,0,0,0,0,0,0,81,16,3,0,0,0,0,0,0,0,1
0.120133475,1.28885986,1.826190634,98,2,0,0,0,0,0,0,0,0,87,13,0,0,0,0,0,0,0,0,1
0.17963304,1.458587161,1.596237336,92,8,0,0,0,0,0,0,0,0,89,11,0,0,0,0,0,0,0,0,1
0.149527759,1.374246781,1.710594378,94,4,2,0,0,0,0,0,0,0,89,9,2,0,0,0,0,0,0,0,1
0.136278918,1.512321152,1.585707381,92,7,1,0,0,0,0,0,0,0,89,11,0,0,0,0,0,0,0,0,1
0.067731544,1.230166438,1.936050794,97,3,0,0,0,0,0,0,0,0,86,14,0,0,0,0,0,0,0,0,1
0.068671522,1.280572975,1.884498729,96,4,0,0,0,0,0,0,0,0,86,14,0,0,0,0,0,0,0,0,1
0.122118177,1.365839112,1.745646695,96,4,0,0,0,0,0,0,0,0,85,15,0,0,0,0,0,0,0,0,1
0.134567776,1.5521586,1.546846243,93,5,0,0,2,0,0,0,0,0,95,3,0,0,0,2,0,0,0,0,1
0.200407523,1.449159245,1.583533952,93,7,0,0,0,0,0,0,0,0,90,7,3,0,0,0,0,0,0,0,1
0.058256122,1.008212306,2.166189995,100,0,0,0,0,0,0,0,0,0,78,21,1,0,0,0,0,0,0,0,1
0.10741364,1.791769291,1.33337988,88,12,0,0,0,0,0,0,0,0,93,7,0,0,0,0,0,0,0,0,1
0.045188997,1.640865952,1.545587944,88,12,0,0,0,0,0,0,0,0,89,11,0,0,0,0,0,0,0,0,1
0.170232493,1.438059791,1.621764474,90,10,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,0,0,0,1
0.113533431,1.547593713,1.5685373,92,8,0,0,0,0,0,0,0,0,88,12,0,0,0,0,0,0,0,0,1
0.144107778,1.660942626,1.424583664,91,9,0,0,0,0,0,0,0,0,97,3,0,0,0,0,0,0,0,0,1
0.071599904,1.315062067,1.842252535,97,3,0,0,0,0,0,0,0,0,87,13,0,0,0,0,0,0,0,0,1
0.137413225,1.399022598,1.691522736,93,5,0,2,0,0,0,0,0,0,90,8,2,0,0,0,0,0,0,0,1
0.052919577,1.640146112,1.534879863,89,11,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,0,0,0,1
0.109395064,1.581731815,1.536715428,94,6,0,0,0,0,0,0,0,0,93,7,0,0,0,0,0,0,0,0,1
0.257555741,1.226200556,1.743685803,96,3,0,1,0,0,0,0,0,0,89,8,2,0,0,1,0,0,0,0,1
0.106193602,1.545959752,1.574020077,91,9,0,0,0,0,0,0,0,0,95,5,0,0,0,0,0,0,0,0,1
0.103079233,1.761131549,1.360784489,90,6,2,0,0,0,0,0,1,1,95,3,0,0,0,0,1,1,0,0,1
0.636942334,1.345627487,1.24230237,92,6,0,2,0,0,0,0,0,0,91,7,0,2,0,0,0,0,0,0,1
0.193268772,1.307078611,1.72433988,95,4,1,0,0,0,0,0,0,0,87,13,0,0,0,0,0,0,0,0,1
0.180892192,1.245410269,1.798321209,96,4,0,0,0,0,0,0,0,0,86,14,0,0,0,0,0,0,0,0,1
0.351324027,1.395379101,1.477335225,96,4,0,0,0,0,0,0,0,0,93,7,0,0,0,0,0,0,0,0,1
0.070741661,1.78586002,1.36635225,87,11,2,0,0,0,0,0,0,0,94,6,0,0,0,0,0,0,0,0,1
0.13228938,1.342831583,1.747640089,95,5,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,0,0,0,1
0.216891604,1.209297016,1.796362739,99,1,0,0,0,0,0,0,0,0,89,11,0,0,0,0,0,0,0,0,1
0.14592915,1.291432829,1.784183976,92,8,0,0,0,0,0,0,0,0,87,13,0,0,0,0,0,0,0,0,1
0.128431556,1.517356918,1.575749228,91,9,0,0,0,0,0,0,0,0,91,9,0,0,0,0,0,0,0,0,1
0.213644919,1.397362594,1.606698631,96,4,0,0,0,0,0,0,0,0,94,4,1,1,0,0,0,0,0,0,1
0.153048652,1.35645773,1.707743094,95,4,1,0,0,0,0,0,0,0,96,3,0,0,0,0,0,1,0,0,1
0.420739183,1.357131255,1.439218567,95,5,0,0,0,0,0,0,0,0,92,8,0,0,0,0,0,0,0,0,1
0.180876281,1.47822682,1.557957183,94,4,0,1,1,0,0,0,0,0,93,5,0,2,0,0,0,0,0,0,1
0.130697624,1.385492598,1.70064803,95,5,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,0,0,0,1
0.093232637,1.623710756,1.499674083,90,9,1,0,0,0,0,0,0,0,94,4,2,0,0,0,0,0,0,0,1
0.126528624,1.434468431,1.655540451,94,6,0,0,0,0,0,0,0,0,88,12,0,0,0,0,0,0,0,0,1
0.117039031,1.391121202,1.708291331,97,3,0,0,0,0,0,0,0,0,87,13,0,0,0,0,0,0,0,0,1
0.219927784,1.324105632,1.672303277,95,3,1,0,0,1,0,0,0,0,90,8,1,1,0,0,0,0,0,0,1
0.128191619,1.275229424,1.811623092,95,5,0,0,0,0,0,0,0,0,89,9,2,0,0,0,0,0,0,0,1
0.127265028,1.512777144,1.574656563,96,4,0,0,0,0,0,0,0,0,89,11,0,0,0,0,0,0,0,0,1
0.140216887,1.301408425,1.771738559,98,2,0,0,0,0,0,0,0,0,85,15,0,0,0,0,0,0,0,0,1
0.601226798,1.328282229,1.283738827,96,4,0,0,0,0,0,0,0,0,96,4,0,0,0,0,0,0,0,0,1
0.210701727,1.269520907,1.732726816,95,5,0,0,0,0,0,0,0,0,87,13,0,0,0,0,0,0,0,0,1
0.056863139,1.786936956,1.367629671,82,17,1,0,0,0,0,0,0,0,93,5,2,0,0,0,0,0,0,0,1
0.119789008,1.5230754,1.568217865,92,7,0,0,1,0,0,0,0,0,91,8,1,0,0,0,0,0,0,0,1
0.117591174,1.48557297,1.606793337,93,5,1,1,0,0,0,0,0,0,88,11,1,0,0,0,0,0,0,0,1
0.081429182,1.620575752,1.505316312,91,9,0,0,0,0,0,0,0,0,97,3,0,0,0,0,0,0,0,0,1
0.072635133,1.333563092,1.800635172,94,5,1,0,0,0,0,0,0,0,86,13,1,0,0,0,0,0,0,0,1
0.067754057,1.676685782,1.462070128,89,11,0,0,0,0,0,0,0,0,93,7,0,0,0,0,0,0,0,0,1
0.097139665,1.667540432,1.441236358,89,11,0,0,0,0,0,0,0,0,96,4,0,0,0,0,0,0,0,0,1
0.223995817,1.273432744,1.708272593,97,3,0,0,0,0,0,0,0,0,89,11,0,0,0,0,0,0,0,0,1
0.09817031,1.355367952,1.751630103,91,9,0,0,0,0,0,0,0,0,88,12,0,0,0,0,0,0,0,0,1
0.114878591,1.242278972,1.847922031,99,0,0,1,0,0,0,0,0,0,90,9,0,0,0,1,0,0,0,0,1
0.129071195,1.420061068,1.655852796,94,4,2,0,0,0,0,0,0,0,91,9,0,0,0,0,0,0,0,0,1
0.262283676,1.059610504,1.88286516,96,2,0,2,0,0,0,0,0,0,93,3,0,1,1,0,0,1,0,0,1
0.044770292,1.570041347,1.589230481,90,10,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,0,0,0,1
0.198243916,1.347515893,1.65785336,96,4,0,0,0,0,0,0,0,0,91,9,0,0,0,0,0,0,0,0,1
0.125233969,1.17668321,1.899468363,99,1,0,0,0,0,0,0,0,0,81,18,1,0,0,0,0,0,0,0,1
0.20394991,1.393797411,1.601082762,95,5,0,0,0,0,0,0,0,0,89,11,0,0,0,0,0,0,0,0,1
0.089723891,1.763329413,1.345362658,84,16,0,0,0,0,0,0,0,0,94,6,0,0,0,0,0,0,0,0,1
0.235614284,1.360696482,1.601716556,95,5,0,0,0,0,0,0,0,0,88,12,0,0,0,0,0,0,0,0,1
0.103062423,1.195698993,1.899234952,94,6,0,0,0,0,0,0,0,0,85,13,2,0,0,0,0,0,0,0,1
0.106642835,1.608849823,1.482017607,92,7,1,0,0,0,0,0,0,0,94,6,0,0,0,0,0,0,0,0,1
0.164285871,1.413458333,1.619476524,98,0,0,0,0,1,0,1,0,0,94,4,1,0,1,0,0,0,0,0,1
0.057287613,1.580843388,1.558712532,86,13,1,0,0,0,0,0,0,0,88,12,0,0,0,0,0,0,0,0,1
0.174254819,1.400370888,1.621925711,95,3,2,0,0,0,0,0,0,0,90,10,0,0,0,0,0,0,0,0,1
0.314016113,1.251316906,1.631008303,97,2,1,0,0,0,0,0,0,0,91,9,0,0,0,0,0,0,0,0,1
